Username,Checked,Activity Level
Michael_Harold,0,0
Grandma4Newt,0,0
btweenlinesblog,0,0
james_mabry,0,0
aaronleaf,0,0
Curlybubba,0,0
JasonLCombs,0,0
ZHackenbush,0,0
Jeffrey_Ely,0,0
mikecran,0,0
willow27,0,0
truthteam2012,0,0
meghansharp,0,0
micheledidntsay,0,0
dwcongdon,0,0
cagefreebrown,0,0
WoodsVents,0,0
ChestPoke,0,0
LeggettLorretta,0,0
amaeryllis,0,0
appealofwords,0,0
quidditch424,0,0
mike_mazza,0,0
LetsSee00,0,0
PurpleStrats,0,0
jamesrhenson,0,0
jasontrigg0,0,0
Progro_PolaBear,0,0
IsraelJewishSt8,0,0
kengpdx,0,0
innocence,0,0
hayleymiller01,0,0
JSomerhausen,0,0
superman195949,0,0
stevekennett1,0,0
mele_antonio,0,0
bigbluesheart,0,0
cyndioliverboli,0,0
brennan1273,0,0
Bill2976,0,0
ratpick,0,0
JBattaile,0,0
briangatz,0,0
MandyGozerian,0,0
DisneyLeft,0,0
masterofleisure,0,0
afithianruby,0,0
jgopwani,0,0
itsolivia,0,0
Obamahatersbook,0,0
BobbyAgagnina,0,0
CesarinDC,0,0
thosbutler,0,0
mallendo,0,0
crfljim,0,0
raburrell,0,0
TxinTexas,0,0
kevjar,0,0
JasonGWB,0,0
MmedeSevigne,0,0
crystalbfarmer,0,0
stripmall,0,0
K_Hill,0,0
uspirg,0,0
JeremyBrowning,0,0
diazbarr,0,0
stevedwight,0,0
elevate53,0,0
Mike_Freedman,0,0
JudyDiorio,0,0
RailwayMesenger,0,0
R_Lichtenstein,0,0
DaeguDave,0,0
RianCahill,0,0
aperture_FP,0,0
RobinVarghese,0,0
LocavoreBlog,0,0
ReganMTaylor,0,0
meganeruyle,0,0
kittenXpoker,0,0
PRRIAmelia,0,0
Canadian_JACD,0,0
1rishChris,0,0
sbterraneanfire,0,0
MrFarberToYou,0,0
nancysomething,0,0
partyloyalist,0,0
NikolaiOPD,0,0
cubbie9000,0,0
kapompi,0,0
BrendanLovullo,0,0
danimartinez85,0,0
peterkragh,0,0
novenator,0,0
ZachKromer,0,0
TomKephart,0,0
DrJenGunter,0,0
antiteismo,0,0
KrsticDjordje1,0,0
Alistair_Murray,0,0
kanonfoundation,0,0
jbengel,0,0
pjmawn,0,0
thoseinbetween,0,0
mattsmucker,0,0
phstephen,0,0
adamnowek,0,0
rosepro2011,0,0
CarterLavin,0,0
CharlieBlount,0,0
PamelaGrow,0,0
RKAinLA,0,0
NFormD,0,0
BilgeEbiri,0,0
mwerner89,0,0
JackMurphyRGR,0,0
WaltDandrea2119,0,0
TopJamaicaVilla,0,0
CKay54,0,0
HappinessHotel,0,0
bserrurier,0,0
lastthroesblog,0,0
Zoocritter,0,0
bpwerks,0,0
sampackard,0,0
MLE_DC,0,0
brucepknight,0,0
annie7861,0,0
WTXFB,0,0
accupundit,0,0
DrLeoMa,0,0
Dems4Paul,0,0
DoyleMcManus,0,0
NoRelationToDan,0,0
halfbubbleoff,0,0
JeffReedMO,0,0
karleeweinmann,0,0
Qwinsexy,0,0
dukes225,0,0
bryceurbany,0,0
EfectoNaim,0,0
JkRitchey,0,0
DKMorganGrp,0,0
Romanaj48,0,0
willtmassey,0,0
StephenCurtice1,0,0
benlauderdale,0,0
jacquesalcabes,0,0
Josh_D_Wright,0,0
kw7777777,0,0
eportlow,0,0
MattMitchell80,0,0
Seblauzon,0,0
lawblock,0,0
snarkappeal,0,0
lykahernandez,0,0
rubenrto,0,0
mattdnb,0,0
cypriennes,0,0
NMTest11,0,0
tnjaybush,0,0
ECR22,0,0
AURP,0,0
JordanBarnett,0,0
vandyologist,0,0
bellwethered,0,0
Learn_Chinese_Y,0,0
Yesterlenium,0,0
tonyrlz51,0,0
Tuwerner,0,0
dr_halcyon,0,0
connectarebel,0,0
TexMexElsa,0,0
laurida,0,0
methylamide,0,0
kath_elizabeth,0,0
ColinEMiller,0,0
rober_mf,0,0
TooshMaGush,0,0
mgonzalezcoloma,0,0
DavidFGordon,0,0
jcohenwrites,0,0
kristintracz,0,0
sethchalmer,0,0
Squamben15,0,0
paolaiza,0,0
ProfessorSheyda,0,0
cubzfanlizzie,0,0
sascat,0,0
brooding_rabbit,0,0
daleklarson,0,0
nbc5joekolina,0,0
libertarianlwyr,0,0
progressbigD87,0,0
RyanGavin,0,0
AleazizE,0,0
Zambeaux_,0,0
moversseek,0,0
johnnymath,0,0
poliwics,0,0
AbiOfarim,0,0
BeverlyKirk,0,0
Mirae706,0,0
calross_sonoma,0,0
Sierra_Magazine,0,0
Jolynx97,0,0
BGAlliance,0,0
shoolessdanny,0,0
Bill_King_524,0,0
Procyclicality,0,0
kevinrhaley,0,0
QRoberts,0,0
BrettCarlsonAZ,0,0
nickbwhalen,0,0
HampdenMacbeth,0,0
toddseidel,0,0
asimon1267,0,0
SahelLakes,0,0
Surface_Sailor,0,0
GwynethAndre440,0,0
InaZam7869,0,0
b_thaler,0,0
Joanna_Polonia,0,0
kennardm,0,0
ggrayson,0,0
shannonrwatts,0,0
Corettab205,0,0
wwwBeach,0,0
Kristalq38,0,0
Terrellx94,0,0
Bodibei,0,0
Katlynj14,0,0
zadavis,0,0
Robenah277,0,0
chapeaushop,0,0
foryourhead,0,0
gailbsanders,0,0
Danfrmbourque,0,0
KatyBloombergDC,0,0
jrtolbert,0,0
Dfalcon84,0,0
Lafyet,0,0
snapjudge,0,0
rae_raezz,0,0
MeredithCanniff,0,0
uwwmba,0,0
bjlefebvre,0,0
PurpleState2012,0,0
jr_nash,0,0
joeyaiellohsv,0,0
jessegurman,0,0
zacharymears,0,0
utah322,0,0
curcap,0,0
EllieNeffPowell,0,0
tashapearl,0,0
Annikag79,0,0
acrazybirdlady,0,0
Ninfar43,0,0
JMCexperience,0,0
kylewrather,0,0
LA_Crystal,0,0
whiteysauto,0,0
TheKingGin,0,0
DavidHTalbot,0,0
twalsh22,0,0
Loveisunlimd,0,0
ReidCramer,0,0
kymatix,0,0
toddgitlin,0,0
jnicholcaddy,0,0
cswaibel,0,0
SustainNowRadio,0,0
Lastcalldave,0,0
orbisnonsuficit,0,0
iWillPark,0,0
pepp238,0,0
laura_bolt,0,0
cameronheydt,0,0
jakedtyler,0,0
Intersector_Jim,0,0
cocreateone,0,0
haugphoto,0,0
MirandaLievsay,0,0
mwgfla,0,0
casabius,0,0
morenarubio,0,0
InterCommunicat,0,0
buyAAMerica,0,0
melissarohan,0,0
gepecap,0,0
JimmyReefercake,0,0
UTAHTRAVELER,0,0
GOP_Science,0,0
mhpPhD,0,0
camillahawth,0,0
prachigu,0,0
Lifeisyay,0,0
ASKAMERICA2,0,0
NR_Garrett,0,0
hotdog2x,0,0
124536ady,0,0
ElizabethDrewOH,0,0
SkepticPolitics,0,0
thisisbossi,0,0
WendyHeiges,0,0
PeetzTweetz1,0,0
bulbul12,0,0
PKleinfeld,0,0
kcsharron,0,0
therealjang,0,0
2ndjeffsavell,0,0
CoryVilcan9733,0,0
jeremygiller,0,0
DanielKitts,0,0
AtticusPlanet,0,0
DAVIDMLANDSMAN,0,0
mary3s,0,0
iluvnews11,0,0
actongriscom,0,0
nickespinosa,0,0
ProgressiveMass,0,0
vanriperarchive,0,0
brittanylarry,0,0
wshawnlynch,0,0
lrozett,0,0
HumanePursuits,0,0
J_Laurenti,0,0
bpisciot,0,0
minakimes,0,0
JobsFirst2012,0,0
RyanMOsborne,0,0
NBFwesterlySUN,0,0
fransgeraedts,0,0
DevinKHicks,0,0
fwilhoit,0,0
gothamista,0,0
polychronicity,0,0
mattlurrie,0,0
RisaBHeller,0,0
JeanneMHarris,0,0
1209div,0,0
jollyjodi,0,0
BartPogue,0,0
GrizzlyStats,0,0
richrya,0,0
pinkplumeria4,0,0
NPTO,0,0
apeconandgov,0,0
IBMTransport,0,0
BeccaBalis,0,0
goudjilsou,0,0
WorldFinanceInc,0,0
jnobop,0,0
dalazarNYC,0,0
JulioHuatoSFC,0,0
johnW3LLS,0,0
wongjessica153,0,0
Pelican1,0,0
alon_levy,0,0
RobertBlakely51,0,0
BonaFideDem,0,0
sixthstreet,0,0
MadameDarque,0,0
frag_spawn,0,0
susanbeebe,0,0
melisgreen,0,0
n_dahl,0,0
GregVarnum,0,0
famattjr,0,0
CharNoctambule,0,0
gehringdc,0,0
mukcurry,0,0
alwayspanic,0,0
sacksdaniel,0,0
VoterTeamSix,0,0
c_p_petersen,0,0
KYColChad,0,0
nastieboy72,0,0
oi_wellington1O,0,0
_amle,0,0
stupid_girI,0,0
nsabiyumvaelias,0,0
R38d3r,0,0
TEAMOJBieb,0,0
MattListro,0,0
mceades,0,0
tasertodd,0,0
NervousWords,0,0
juliahinck,0,0
meg_wolff,0,0
danryankc,0,0
Strathbogie,0,0
ejmcglinn,0,0
EconRobe,0,0
jikmy13,0,0
Bret64,0,0
jloresecha,0,0
dapdacz78,0,0
lynx55,0,0
kpalicz,0,0
eee_lime,0,0
seba_brown,0,0
dmulaj,0,0
DebPeveler1,0,0
BrennanBreed,0,0
Eisel,0,0
jasonmgannon,0,0
vaneyken,0,0
JobSpotSOS,0,0
angelamedia,0,0
adamgurri,0,0
epollaert,0,0
mksclr,0,0
AdamFrank4,0,0
MajoratNJ,0,0
stevenpmoss,0,0
P3t3rl1nc4,0,0
mt4704,0,0
UberBryan,0,0
ManfrediBargio,0,0
bangela72,0,0
CHR1SHartman,0,0
makle0d,0,0
MsDuende,0,0
aarenhealy,0,0
short_pants,0,0
KeepMyPrez,0,0
cgtmouse,0,0
TheSamuelAdams,0,0
zackfarley,0,0
MAPezzula,0,0
draglikepull,0,0
30DSharpShooter,0,0
eugenenovikov,0,0
marquezrick,0,0
KYLEEDlawyer,0,0
FionaZerbst,0,0
barachoix,0,0
causerie,0,0
pablokenney,0,0
sciencebetty,0,0
zpleat,0,0
mohammedm62,0,0
DrinkBeerN0tTea,0,0
kingrc91,0,0
No1technews,0,0
worldnews700,0,0
makemoneylolz,0,0
SuperDopplerWar,0,0
TomConlee1,0,0
hiked65,0,0
anastasiakeeley,0,0
HealthRemindMe,0,0
Nina007Sureerat,0,0
shehitmefirst,0,0
ejesquivel,0,0
Occupylntel,0,0
CantabriaSeoWeb,0,0
n0rbert,0,0
jfhamill,0,0
hhideebee,0,0
jkarabias,0,0
JimClarkeAP,0,0
debra_wexler,0,0
LaRoccaInVegas,0,0
davidjfarber,0,0
Geoff_Mackler,0,0
itsMike_D,0,0
FreeBenghazi,0,0
MonLilBadAss,0,0
TheREALHeemDee,0,0
prteamcapetown,0,0
cocolo55,0,0
American_Review,0,0
SteveMcKinnon1,0,0
Nonicoc,0,0
alonsorobis,0,0
sdtsda,0,0
jenseo3,0,0
Amin202,0,0
timbukutu,0,0
cmte4demvalues,0,0
lwagner124,0,0
thatteparag,0,0
EnvironAction,0,0
jamesbarnes70,0,0
therobinmc,0,0
frutoper,0,0
KateBerner,0,0
DanMay787,0,0
ddmo8,0,0
ApratimGhosh,0,0
kingofkenyon,0,0
aidanjsmith,0,0
wallywoorld,0,0
musik1989,0,0
traciecarpenter,0,0
Kazutaka_Kuroda,0,0
HeatherLowles,0,0
wsisaac,0,0
got_some_apples,0,0
JanetCafiero,0,0
CIBCMellon,0,0
rodminott,0,0
leahkh,0,0
elisejulia,0,0
ChrisMommsen,0,0
michaelpfalcone,0,0
javropu,0,0
rsharris50,0,0
ShannonStraw,0,0
PetraByNight,0,0
MorningVapors,0,0
investmentsca,0,0
ImpactCanada,0,0
Chip_Douglass,0,0
jlauhon,0,0
cbk0888,0,0
mshadm,0,0
Chippah1776,0,0
bnwomeh,0,0
trevorgame,0,0
nicholasmchugh,0,0
SeanMarshallStu,0,0
DenverinCO,0,0
mattmittenthal,0,0
LessThanItTakes,0,0
BoyersUmbrella,0,0
ShaunHuston,0,0
dodsonadvocate,0,0
carmela_villa,0,0
ssuttell,0,0
EdwinAGreen,0,0
Monktunesmunro,0,0
jawsei,0,0
Ladislaz,0,0
CharlesFrench2,0,0
mastapeterhm,0,0
sroakley14,0,0
JaceDeloney,0,0
ChooseUrWayBell,0,0
BrashTax,0,0
sonofpendragon2,0,0
kramos1841,0,0
Eysteind,0,0
hotmaximo,0,0
sarahmishkin,0,0
frankopr,0,0
danteramos,0,0
cthalberstam,0,0
neurrutia,0,0
bouterse,0,0
newmethos,0,0
sregnifnet,0,0
greendoc99,0,0
Eisey,0,0
URFloorMatt,0,0
jude_wynn,0,0
ekroczek,0,0
swiercek,0,0
djfares1,0,0
felixachrome,0,0
lizkineke,0,0
dutchdogdad,0,0
samiarcangel,0,0
CllrWalshaw,0,0
ncm53,0,0
PowerInPearls,0,0
davedean77,0,0
CosmoFurthur,0,0
marggierita,0,0
nctomatoman,0,0
CallMeMarky,0,0
redcarwoman,0,0
kirstensalyer,0,0
bennyalter,0,0
acopatunru,0,0
lovesanimals,0,0
mentally_eel,0,0
CBHack5,0,0
fatpile17,0,0
HUSS415,0,0
ariguia,0,0
frbonnet,0,0
JulianKnapp,0,0
kaetzel,0,0
TaliaBuford,0,0
cenpendem,0,0
Kids2Teens1,0,0
bakerbk,0,0
jekatsos,0,0
feonazlshane,0,0
ronnocoleahcim,0,0
monishakhan2,0,0
EducationVoter,0,0
DannyVinik,0,0
SuzanneJurva,0,0
hilaryr,0,0
m_meir,0,0
austrian2000,0,0
marincogan,0,0
dcomerf,0,0
NOTthatMATTFOX,0,0
ljoc1,0,0
ShopMyAvonStore,0,0
jdub1371,0,0
CarlyWeinberg,0,0
bostonbibliophl,0,0
SIMOCOX,0,0
klantzk,0,0
RaviaryaArya,0,0
marchelarecre,0,0
AlSpaulding,0,0
realtokk,0,0
thegreatermarin,0,0
npminer,0,0
ThaddeusClark,0,0
danaymarblair,0,0
JGibsonDem,0,0
ErdalEsquire,0,0
monkeytypist,0,0
MichaelMandel,0,0
jschoolcentral,0,0
brendankarch,0,0
oceanlifeline,0,0
MacfarlaneRobin,0,0
jim_connor_ct,0,0
Darrin_Nirrad,0,0
fullerton42,0,0
scubaska,0,0
rajenms,0,0
sjvila,0,0
Business_News11,0,0
OlafStorbeck,0,0
p_barbera,0,0
AngelaMaiers,0,0
jpe33180,0,0
cgg101,0,0
Trefoilio,0,0
GregJaffe,0,0
debradaumier,0,0
elifyukselen,0,0
phatpay,0,0
Kikapp,0,0
JayatiVora,0,0
xiefu_atx,0,0
jentlepirate,0,0
matt_miller_tx,0,0
ricci280,0,0
MCShaqKat,0,0
iWikileaksMovie,0,0
Jakob11nilsson,0,0
hmf284,0,0
craigjdc,0,0
OFA_IA,0,0
tsahtsah,0,0
monalisasmile37,0,0
LedlieL,0,0
econymous,0,0
timcarey1325,0,0
EdMigPer,0,0
John_Weyer,0,0
nomuda,0,0
youngsentinel,0,0
RachelVanD,0,0
SWR_Curator,0,0
_lemanuel_,0,0
F_Desjardins,0,0
guidosandleris,0,0
lupitam,0,0
DeliaLake,0,0
jfalcusan,0,0
ScottSibbel,0,0
StopTheAfghanWa,0,0
giuragusa,0,0
seeligd,0,0
norcalrk,0,0
adamphoto,0,0
edudivya,0,0
NelsonNoya,0,0
aljazeeraprdcr,0,0
pbel2012,0,0
timon2wheels,0,0
NextTwentyYears,0,0
HearMelinda,0,0
FootballPepper,0,0
Urban_Politico,0,0
Screator,0,0
Mainebioethics,0,0
maxseddon,0,0
karlwaldman,0,0
Galtpolitics,0,0
AnthonyNBCNews,0,0
natashamitchell,0,0
SociallyGenius,0,0
mpsterling,0,0
randyprine,0,0
eliotnelson,0,0
crobbinsnyt,0,0
ScottVDolan,0,0
Tadrack,0,0
Admiral_Center,0,0
crstinso,0,0
BryanPost,0,0
Sooooooooon,0,0
Zixia2011,0,0
NickFarber,0,0
george_berry,0,0
gillandrewr,0,0
chicarlgo,0,0
AxonGuidance,0,0
sheriejean,0,0
JungleBoi,0,0
martycechitout,0,0
Pygmalion__,0,0
rickyybusiness,0,0
PulseOSU,0,0
kalliek,0,0
despotika,0,0
DrMRFrancis,0,0
anonmugwump,0,0
turnapage,0,0
brondyke,0,0
qarasmith,0,0
DCDK,0,0
fadilatulhaq,0,0
jaradvary,0,0
tg87,0,0
TWavada,0,0
indiejesus2,0,0
susanelehman,0,0
jesseweisz,0,0
NestorNava1,0,0
supadupabanana,0,0
johncworsham,0,0
lslptrck,0,0
MarcusFLOTUS,0,0
SorinaMatei,0,0
JenniverePrime,0,0
LindseySanford,0,0
red3_standingby,0,0
Jaxsham,0,0
pwr2thppl,0,0
daniel_busch,0,0
dukejcb,0,0
Hershell_Bryant,0,0
KanShoReynolds,0,0
sweasler,0,0
YNGMNSTRZCH,0,0
carolinewalk,0,0
Oyts,0,0
JimNakis,0,0
mo_husseini,0,0
aymanfadel,0,0
MPLSQ,0,0
ReneScheffers,0,0
jasonljordan,0,0
NowtheSteve,0,0
jamesaoliveira,0,0
jwheelsharp,0,0
prformativcontr,0,0
ninjafinger80,0,0
AndrewLainton,0,0
ATabarrok,0,0
x29p,0,0
WhitworthSteve,0,0
ianthewilliams,0,0
timbalam,0,0
RStefanDeeran,0,0
SivBrenda,0,0
aditya_rm,0,0
sheru7,0,0
DanielleRomanes,0,0
BarRoomBrawling,0,0
sudanviews,0,0
RivaRiva,0,0
jamesdoree,0,0
tsorey,0,0
CantorQuake,0,0
AnthonyLucci,0,0
KatrinaKaiser,0,0
lifevisionsinc,0,0
twells2323,0,0
SolinaLindahl,0,0
kitsk45,0,0
johnnyfriegas,0,0
erikdstock,0,0
funcke,0,0
BenAtkinsonPhD,0,0
ProfGuyCharles,0,0
TDevonneJackson,0,0
ThatchEffendi,0,0
njth101,0,0
MichaelMouat,0,0
Nonnormalizable,0,0
GKyleDavis,0,0
MikaelJson,0,0
john_stang,0,0
Angelmal2011,0,0
HTret,0,0
harlo,0,0
topietz,0,0
gcamilo,0,0
DJonRoberts,0,0
bill_easterly,0,0
MeghanMize,0,0
hsmendes,0,0
dietmargoll,0,0
IslandPress,0,0
serogers72,0,0
Seeroy,0,0
zetaz,0,0
jmtay,0,0
tedkoppel13,0,0
jofuehrer,0,0
Sean_Higdon,0,0
HasaanF,0,0
BeautyStyling,0,0
citypolis,0,0
sarigelzer,0,0
msanyuosire,0,0
jkoteen,0,0
dpinsen,0,0
sr_chase,0,0
ConorMLynch,0,0
Thorn111,0,0
NKaeding,0,0
ConnorMealey,0,0
hamilt0n,0,0
PottsBurgin,0,0
JenkinsYvonne,0,0
rory_sheehan,0,0
TimSweeney66,0,0
gtr35power,0,0
beejenks,0,0
MarthaCastejon,0,0
DorisQuezergue,0,0
Tom8118,0,0
ChristineDonham,0,0
LonellM,0,0
SelenaBavier,0,0
MarieKoscielak,0,0
JennBracaloni,0,0
AliceMathern,0,0
NicholsSally,0,0
MartinLyngholm,0,0
elenapetulia,0,0
Kim_Lueddeke,0,0
timothypjordan,0,0
mikeyfeelsfine,0,0
zoeduu,0,0
SPassanisi,0,0
lzbthgrnt,0,0
LALegault,0,0
PaulQuintaro,0,0
stupplebeen,0,0
kevinkarpiak,0,0
jhawz,0,0
SilasMincir5424,0,0
mccrmx,0,0
RealRobRoss,0,0
71stQueensBlvd,0,0
willsweeney,0,0
seanwatson24,0,0
bonjarrett,0,0
bnowbh,0,0
Paulj567,0,0
Anthropoceno,0,0
finjadurdle,0,0
august_mk,0,0
JenLambert13,0,0
davidavilasilva,0,0
PokMcFee,0,0
edshow,0,0
phoex451,0,0
Jacqrat,0,0
davidasem,0,0
chrislwolf,0,0
CackalackyJD,0,0
CoolFizi,0,0
lukepsw,0,0
jmatthewhouse,0,0
supportwicfunds,0,0
Janelikesdough,0,0
jbphillo,0,0
jamalke,0,0
nniuqnire,0,0
rabcarian,0,0
allanjb,0,0
GoldenDomeBlog,0,0
JfrancoTJ,0,0
DonnyDiggins,0,0
frederalism,0,0
secondstep,0,0
Drinky_Lady,0,0
TimofeyBrown,0,0
gems4hope,0,0
uilleannair,0,0
Trenti,0,0
jessect6,0,0
PhanofthePhish,0,0
souhaiter,0,0
UnemploymentKey,0,0
MelloMcGee,0,0
NealKaplan,0,0
NickZabriskie,0,0
marieeli1,0,0
WindyCityMatt,0,0
Alexkania,0,0
dawino6260,0,0
KCJerry,0,0
scott_stetson,0,0
bloomfield3010,0,0
jensen1989,0,0
Eversfah,0,0
ERWreads,0,0
ethicsblogger,0,0
steve_patterson,0,0
Brian_Sager,0,0
laurenehutch,0,0
ltlf50,0,0
DCC134,0,0
bramatti,0,0
dlhancock,0,0
Paddy_K_USA,0,0
creditideas,0,0
JonnyFitzGibbon,0,0
TheCoooog,0,0
filthyjabba,0,0
dennisoveis,0,0
ldistad,0,0
carrollsisters,0,0
PragObots,0,0
ArvidHedlund,0,0
CompTechNews,0,0
IngridHjertaker,0,0
sintetia,0,0
eastvanjean,0,0
trevshaw,0,0
MrTyrus,0,0
walkertravels,0,0
kukurijek,0,0
Velowit,0,0
Trent_mcbride,0,0
Useless5ty,0,0
mygoodnature,0,0
wmgrady,0,0
JRighteous,0,0
BuckBobbin,0,0
TNakiaT,0,0
JPJAC,0,0
laksharose,0,0
schindlersgist,0,0
saffirsting,0,0
mitchell5731,0,0
ZacharyHillyer,0,0
GerardoHGarcia,0,0
edpro,0,0
gnocchifig,0,0
MikeLepage,0,0
paulsheaffer,0,0
loisandclarkdog,0,0
jprob14,0,0
Jerry713,0,0
ResourceQueenP,0,0
tvreul,0,0
tom4547,0,0
85flynner,0,0
NationHahn,0,0
AbuReeeesh,0,0
naynaaysays,0,0
nicky02345,0,0
danamo,0,0
friartuck18,0,0
MikeAKramer,0,0
gfeinholtz,0,0
SeanDuckworth,0,0
jameskostohryz,0,0
threewickets,0,0
riverraw,0,0
FilmCriticOne,0,0
JesseAbramson,0,0
JoyousMN,0,0
rrchatto,0,0
OperationFML,0,0
thehumantourist,0,0
gmeneray,0,0
LoSo7117,0,0
Cassebab,0,0
Claudia_Sahm,0,0
rodsanchez13,0,0
MaxTC,0,0
dsmith3733,0,0
bhipp_photo,0,0
tobikraft,0,0
sits4scifi,0,0
JonCacciola,0,0
yrdpcambodia,0,0
Rev_Dana,0,0
Trance_House_LV,0,0
egidib,0,0
Randy1116,0,0
MiamiAda,0,0
grant_mcdermott,0,0
Bronx2216,0,0
hillmanhedge,0,0
ChrisVVarren,0,0
NirvanaTea,0,0
medinaherasme,0,0
OKogon,0,0
SaveWebOS,0,0
chwiv,0,0
macleodmike,0,0
HelenCaddes,0,0
Featherbrained,0,0
reillyinaz,0,0
Real_JMOOB,0,0
AnneCW,0,0
ekhuron,0,0
bjchig,0,0
DwightGarner,0,0
indiaeyeopener,0,0
MidwestHippy,0,0
sjcagnew,0,0
jwass2000,0,0
StephanieKOchoa,0,0
bradkimpton,0,0
KCooke321,0,0
coulterpking,0,0
carlboyer,0,0
IndyMuttMom,0,0
carlos_ariza,0,0
srainier,0,0
Vosje21,0,0
PhoenixMovement,0,0
LeftEarDominant,0,0
djh104,0,0
dpkachmar,0,0
PatrickBaroco,0,0
FarnethRA,0,0
jfkva,0,0
Reading__Coach,0,0
TobySchaffer,0,0
Namednameless,0,0
PePontu,0,0
professorkck,0,0
K_Mordew,0,0
NCcurmudgeon,0,0
RobertMi11er,0,0
Liz_Rich1,0,0
msludwick,0,0
Billare,0,0
KatieMVinopal,0,0
REVWW,0,0
HayekKnowsBest,0,0
CarlH310,0,0
mcgregorrichard,0,0
jimmywellington,0,0
JustinWells85,0,0
adamlesnick,0,0
ClearlyEvident,0,0
dlharrell,0,0
pullthecorkX,0,0
TACJ,0,0
gobaers,0,0
tobyhyde,0,0
jamin63,0,0
BenDuda,0,0
MariJUrbina,0,0
johnskim,0,0
CEP_Observer,0,0
benswasey,0,0
RichardMeyerAGA,0,0
evo481,0,0
lbm271,0,0
MarchettiT,0,0
JP613,0,0
patrickhuss,0,0
DomeSpeaks,0,0
evanand,0,0
stephendm,0,0
law145,0,0
thommay,0,0
StAnguiano,0,0
patsio,0,0
Brenzlo,0,0
Lukey9706,0,0
noteddymerckx,0,0
BVDemos,0,0
benweyl,0,0
TLN75,0,0
jacky_pants,0,0
eppersonj,0,0
briandseitel,0,0
acb_62,0,0
WestchesterDeal,0,0
RafBoy76,0,0
Public_Citizen,0,0
YvonneBNBCLA,0,0
lcabbage,0,0
jmf519,0,0
imSnix,0,0
tracino5,0,0
HNoahG,0,0
fcoel,0,0
jrmorick,0,0
robbie_gross,0,0
CuresForSinus,0,0
TwentyTwoYards,0,0
zompist,0,0
Elem_EntryNY,0,0
Terrynce,0,0
cando1225,0,0
Doorley,0,0
SqrlMnkey,0,0
BizzcamD,0,0
BfloBEAST,0,0
Murf_VT,0,0
jantenen,0,0
misdescriptive,0,0
RudyAFernandez,0,0
gfision,0,0
jmarkay,0,0
Pete__Simon,0,0
_FromTheBalcony,0,0
jsnhunter,0,0
hjonse,0,0
linoxgill,0,0
JosephBeaver,0,0
GPMonitor,0,0
JohnCLangevin,0,0
Strategicecon,0,0
Mikehtab,0,0
BronwenEverill,0,0
schills,0,0
benjamintown,0,0
fgsgeneg,0,0
drewrush,0,0
RyanManthey,0,0
mafacko,0,0
bhel,0,0
smenke,0,0
CourtneyMFry,0,0
rrobere,0,0
SteveMcBarks,0,0
kasperka,0,0
sweatyMP,0,0
Newsmax62,0,0
B_Bisek,0,0
ZigStefanski,0,0
rgallentine,0,0
Heritage,0,0
gak001,0,0
WilliamQuill,0,0
ConsiderThis1,0,0
Quirky_Products,0,0
MNorto,0,0
ashokum,0,0
tiktalkco,0,0
UTSAV1313,0,0
edmund_schuster,0,0
n0tr00t,0,0
strtcrnrboston,0,0
SkipMaison,0,0
azipaybarah,0,0
emunyati,0,0
timgerdes,0,0
etb714,0,0
AndrooK_,0,0
GonzoRainKing,0,0
CarlRaincoat,0,0
AtheistMission,0,0
llibecon,0,0
emilyrauhala,0,0
Forexnewsupdate,0,0
mdkimball,0,0
wmthomason,0,0
KeithBeasley,0,0
prackin,0,0
revprather,0,0
poloolop,0,0
StockNewsNow,0,0
LibbyLogic,0,0
kylephipps,0,0
jgabriel77,0,0
paul_r_thompson,0,0
eelcomunication,0,0
kesarar1995,0,0
cyberkrunk,0,0
ObozoLies,0,0
idontlikewords,0,0
artistjohnsokol,0,0
petehughes112,0,0
rschonemann,0,0
Pat_Garofalo,0,0
PublicsOption,0,0
richardcipolla,0,0
bradfordashaw,0,0
jorditor,0,0
royawolverson,0,0
morgmeneshets,0,0
e_jaffe,0,0
cityglaze,0,0
1961arnie47,0,0
richarddustin,0,0
mjensley,0,0
pollabear,0,0
GitRDone2009,0,0
jakeglowacki,0,0
WiseguySix,0,0
TravisGBoyle,0,0
JillJonesSoderm,0,0
Czechnological,0,0
EverettStuckey,0,0
GSkiwan,0,0
hania222,0,0
ENebipasagil,0,0
justinberrier,0,0
emlehan,0,0
DavidsBuilders,0,0
gtrshow,0,0
leehlawrence,0,0
RanjitJhala,0,0
vishaljtrivedi,0,0
atomsareenough,0,0
sarmiento19hony,0,0
AlexLittleTN,0,0
Katie_Huerter,0,0
OmahaSept15,0,0
BenMech,0,0
donaleesyman,0,0
rcvh11,0,0
2know,0,0
bmaygers,0,0
NicholasKG,0,0
patina626,0,0
clifshey,0,0
Cebes,0,0
ONYECHEON,0,0
susanlelyveld,0,0
thendrix533,0,0
epicciuto,0,0
kevinrkosar,0,0
Miamiswimmer,0,0
BenoitDLewis,0,0
tmoliva,0,0
emoryshatzer,0,0
zakfiddes,0,0
tomyeomans,0,0
CaviarCommunist,0,0
MelHoldren,0,0
Maya_Mayhem,0,0
Jonskog,0,0
DMansini,0,0
JWattenbarger,0,0
crumbsuck,0,0
themoderndance,0,0
gelidamanina,0,0
realJohnTwomey,0,0
FarmSanctuary,0,0
samuel_heard,0,0
rdsalom,0,0
DrewMik,0,0
